time	V(vin)	V(vo)
6.382184863598143e-03	1.348951e-01	-3.973613e-01
6.391950488598142e-03	1.255867e-01	-3.093239e-01
6.401716113598142e-03	1.158056e-01	-2.167436e-01
6.411481738598142e-03	1.055886e-01	-1.201430e-01
6.421247363598142e-03	9.497419e-02	-1.950091e-02
6.431012988598142e-03	8.400233e-02	8.610816e-02
6.440778613598141e-03	7.271431e-02	1.971304e-01
6.450544238598141e-03	6.115260e-02	3.123429e-01
6.470075488598141e-03	3.738308e-02	5.495873e-01
6.489606738598140e-03	1.305128e-02	7.922059e-01
6.509137988598140e-03	-1.147683e-02	1.037462e+00
6.528669238598139e-03	-3.583231e-02	1.282096e+00
6.548200488598139e-03	-5.964884e-02	1.522602e+00
6.567731738598139e-03	-8.256820e-02	1.755439e+00
6.587262988598138e-03	-1.042456e-01	1.977142e+00
6.606794238598138e-03	-1.243552e-01	2.184398e+00
6.626325488598137e-03	-1.425942e-01	2.374105e+00
6.645856738598137e-03	-1.586886e-01	2.543420e+00
6.665387988598137e-03	-1.723961e-01	2.689801e+00
6.684919238598136e-03	-1.835106e-01	2.811053e+00
6.704450488598136e-03	-1.918649e-01	2.905357e+00
6.723981738598135e-03	-1.973335e-01	2.971297e+00
6.743512988598135e-03	-1.998339e-01	3.007887e+00
6.763044238598134e-03	-1.993286e-01	3.014579e+00
6.782575488598134e-03	-1.958253e-01	2.991275e+00
6.802106738598134e-03	-1.893766e-01	2.938329e+00
6.821637988598133e-03	-1.800794e-01	2.856542e+00
